,Specialty Code HBP 2.0,Specialty,Package Code HBP 2.1,AB PM - JAY  Package Name,Procedure Code HBP 2.1,AB PM - JAY  Procedure Name,Procedure Price,Stratification,Implant,Total Package Price
363,MO,Medical Oncology,MO039,CT for Hodgkin's Lymphoma,MO039B,"ABVD Adriamycin 25mg/m2 Bleomycin 10unit/m2 Vinblastine 6mg/m2 Dacarbazine 375 mg/m2 Day  1,15 Every 28 days for 6 cycles","10,200",NA,NA,"10,200"
364,MO,Medical Oncology,MO039,CT for Hodgkin's Lymphoma,MO039C,"AEVD Adriamycin 25mg/m2 Vinblastine 6mg/m2 Dacarbazine 375 mg/m2 Day  1,15 Etoposide 65mg/m2 Day 1-3,  15-17 Every 28 days for 6 cycles","10,200",NA,NA,"10,200"
365,MO,Medical Oncology,MO040,CT for Relapsed Hodgkin  Lymphoma,MO040A,ICE Ifosfamide 1.5 mg/m2 D1-3 Carboplatin AUC5 D2 Etoposide 100mg/m2 D1-3 Every 3 weeks,"9,700",NA,NA,"9,700"
366,MO,Medical Oncology,MO040,CT for Relapsed Hodgkin  Lymphoma,MO040B,MINE Ifosfamide 4 gm/m2 over  3days (D1-3) Mitoxantrone 8mg/m2 Etoposide 65mg/m2 D1-3 Every 3 weeks,"9,700",NA,NA,"9,700"
367,MO,Medical Oncology,MO040,CT for Relapsed Hodgkin  Lymphoma,MO040C,PTCL - GDP Gemcitabine 1000mg/m2 D1  and D8 Dexamethasone 40mg D1-4 Cisplatin 75mg/m2 D1 or Cacrboplatin AUC-5 Every 3 weeks,"12,500",NA,NA,"12,500"
368,MO,Medical Oncology,MO041,CT for Relapsed NHL & HL,MO041A,DHAP Dexamethasone 40mg D1-4 Cisplatin 100mg/m2 or  Carboplatin AUC-5D1 Cytarabine 2 gm/m2 BD D2 Repeat every 21 days,"11,500",NA,NA,"11,500"
369,MO,Medical Oncology,MO042,CT for MM / Amyloidosis /  POEMS,MO042A,"Lenalidomide +  Dexamethasone Lenalidomide 25 mg daily  Day1-21 Dexamethasone 40mg Day 1,  8, 15, 22 Every 28days","6,000",NA,NA,"6,000"
370,MO,Medical Oncology,MO042,CT for MM / Amyloidosis /  POEMS,MO042B,"Pomalidomide +  Dexamethasone Pomalidomide 4 mg daily Day  1-21 Dexamethasone 40mg Day 1,  8, 15, 22 Every 28 days","6,800",NA,NA,"6,800"
371,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043A,"Cyclophosphamide +  Thalidomide +  Dexamethasone Cyclophosphamide 100mg D1- D14 Thalidomide 100-200 mg daily  Day 1-28 Dexamethasone 40mg Day 1,  8, 15, 22 Every 28 days","4,000",NA,NA,"4,000"
372,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043B,Melphalan + Thalidomide +  Prednisolone Melphalan 9mg/m2 D1-D4 Thalidomide 100mg D1-28 Prednisolone 100mg Day1-4 Every 28days,"4,100",NA,NA,"4,100"
373,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043C,"Bortezomib +  Cyclophosphamide +  Dexamethasone Cyclophosphamide - 300  mg/m2 day 1, 8, 15, 22 Dexamethasone 40mg Day 1,  8, 15, 22 Bortezomib 1.3 mg/m2 Day1,  8, 15, 22 Every 28 days","14,600",NA,NA,"14,600"
374,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043D,"Bortezomib + Dexamethasone Bortezomib 1.3 mg/m2 Day1,  8, 15, 22 Dexamethasone 40mg Day1,  8, 15, 22 Every 28 day","13,300",NA,NA,"13,300"
375,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043E,"Bortezomib + Melphalan +  Prednsiolone Melphalan 9mg/m2 D1-D4 Prednisolone 100mg Day 1-4 Bortezomib 1.3 mg/m2 Day 1,  8, 15, 22 Every 28 days","12,600",NA,NA,"12,600"
376,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043F,"Bortezomib + Lenalidomide +  Dexamethasone Lenalidomide 25 mg daily Day  1 - 21 Dexamethasone 40mg Day 1,  8, 15, 22 Bortezomib 1.3 mg/m2 Day 1,  8, 15, 22 Every 28 days","17,800",NA,NA,"17,800"
377,MO,Medical Oncology,MO043,CT for MM / Amyloidosis,MO043G,"Bortezomib + Thalidomide +  Dexamethasone Thalidomide 100 mg daily Day  1 - 28 Dexamethasone 40 mg  Day 1, 8, 15, 22 Bortezomib 1.3 mg/m2 Day 1,  8, 15, 22 Every 28 days","15,000",NA,NA,"15,000"
378,MO,Medical Oncology,MO044,CT for Chronic Myeloid  Leukemia,MO044A,"Imatinib Imatinib 400 mg, 600 mg, 800  mg (per month X 5 years)","19,400",NA,NA,"19,400"
379,MO,Medical Oncology,MO045,CT for Myeloproliferative  Neoplasm,MO045A,Hydroxurea Hydroxurea daily (Dose will be based on blood  counts),"2,200",NA,NA,"2,200"
380,MO,Medical Oncology,MO046,CT for Acute Myeloid  Leukemia,MO046A,Cytarabine 2 gm / M2 BD for 3  days Every 21 days for 3 cycles,"60,000",NA,NA,"60,000"
381,MO,Medical Oncology,MO046,CT for Acute Myeloid  Leukemia,MO046B,Cytarabine 100 mg / M2 7  days Daunomycin 60 mg / M2 3  days,"96,000",NA,NA,"96,000"
382,MO,Medical Oncology,MO047,CT for Acute Lymphoblastic  Leukemia,MO047A,BFM-90 BFM-95 BFM-2000 HyperCVAD UKALL GMALL,"160,000",NA,NA,"160,000"
383,MO,Medical Oncology,MO047,CT for Acute Lymphoblastic  Leukemia,MO047B,BFM-90 BFM-95 BFM-2000 HyperCVAD UKALL GMALL,"80,000",NA,NA,"80,000"
384,MO,Medical Oncology,MO047,CT for Acute Lymphoblastic  Leukemia,MO047C,6 Mercaptopurine 50 mg / M2  daily Methotrexate 25 mg / M2  Weekly for 2 years,"4,000",NA,NA,"4,000"
385,MO,Medical Oncology,MO048,CT for Lymphoblastic  Lymphoma,MO048A,BFM-90 BFM-95 BFM-2000 HyperCVAD UKALL GMALL,"160,000",NA,NA,"160,000"
386,MO,Medical Oncology,MO048,CT for Lymphoblastic  Lymphoma,MO048B,BFM-90 BFM-95 BFM-2000 HyperCVAD UKALL GMALL,"80,000",NA,NA,"80,000"
387,MO,Medical Oncology,MO048,CT for Lymphoblastic  Lymphoma,MO048C,6 Mercaptopurine 50 mg/M2  daily and  Methotrexate 25 mg/M2  Weekly for 2 Years,"4,000",NA,NA,"4,000"
388,MO,Medical Oncology,MO049,CT for Acute Promyelocytic  Leukemia (High Risk),MO049A,Arsenic trioxide ATRA Daunomycin or Idarubcin Cytarabine - multiagent - vary  in each protocol,"32,000",NA,NA,"32,000"
389,MO,Medical Oncology,MO049,CT for Acute Promyelocytic  Leukemia (High Risk),MO049B,Arsenic trioxide ATRA Daunomycin or Idarubcin Cytarabine - multiagent - vary  on protocol,"96,000",NA,NA,"96,000"
390,MO,Medical Oncology,MO049,CT for Acute Promyelocytic  Leukemia (High Risk),MO049C,6 MP 50 mg / day daily Methotrexate 15 mg Weekly ATRA 45 mg / M2 for 14 days  Every three months for 18  Months,"8,000",NA,NA,"8,000"
391,MO,Medical Oncology,MO050,CT for Acute Promyelocytic  Leukemia (Low Risk),MO050A,ATO 0.15 mg / kg Five days a  week for 16 Weeks ATRA 45 mg / M2 Two Weeks  a Month for 7 Months,"12,000",NA,NA,"12,000"
392,MO,Medical Oncology,MO050,CT for Acute Promyelocytic  Leukemia (Low Risk),MO050B,ATO 0.15 mg / kg ATRA 45 mg / M2,"80,000",NA,NA,"80,000"
393,MO,Medical Oncology,MO051,Febrile Neutopenia,MO051A,Cefoperazone + Sulbactum Piperalicillin + Tazobactum Cefoperazone Piperacillin Amikacin Gentamicin Cefipime Levofloxacin Amoxycillin and clavulanate Teicoplanin Vancomycin,"28,000",NA,NA,"28,000"
394,MO,Medical Oncology,MO051,Febrile Neutopenia,MO051B,Meropenem Imipenem Colistin Tigecyclin Linezolid Voriconazole Caspfungin Amphotericin - B,"60,000",NA,NA,"60,000"
395,MO,Medical Oncology,MO052,Chemotherapy Complications -  Tumor Lysis Syndrome,MO052A,Rasburicase Febuxostat Allopurinol Sevelamer,"24,000",NA,NA,"24,000"
396,MO,Medical Oncology,MO053,Granulocyte Colony  Stimulating Factor Use,MO053A,5 microgram / kg / day (max 300 microgram per day)  for 7 days or PEG - GCSF 6mg one single  dose per chemotherapy cycle,"12,800",NA,NA,"12,800"
397,MO,Medical Oncology,MO054,CT for Langerhans Cell  Histiocytosis,MO054A,Langerhans Cell Histiocytosis (Histiocytosis Protocol -  Induction),"22,400",NA,NA,"22,400"
398,MO,Medical Oncology,MO054,CT for Langerhans Cell  Histiocytosis,MO054B,Langerhans Cell Histiocytosis (Histiocytosis Protocol -  Maintenance),"17,000",NA,NA,"17,000"
399,MO,Medical Oncology,MO055,CT for Low Grade Glioma,MO055A,"Vincristine + Carboplatin Vincristine 1.5mg/m2 (day 1, 8  and 15 for first 4 cycles and  then only day 1 from cycle 5 to  17) Carboplatin 550mg/m2 every  3 weeks (all cycles)","5,600",NA,NA,"5,600"
400,MO,Medical Oncology,MO055,CT for Low Grade Glioma,MO055B,Vinblastin Vinblastine 6 mg/m2 every  week,"1,900",NA,NA,"1,900"
401,MO,Medical Oncology,MO056,CT for Medulloblastoma  /  Brain PNET,MO056A,PACKER,"4,900",NA,NA,"4,900"
402,MO,Medical Oncology,MO056,CT for Medulloblastoma / CNS  PNET,MO056B,Cisplatin + Cyclophosphamide  + Vincristine Cyclophosphamide  1000mg/m2 (2 days every  cycles) Vincristine 1.5mg/m2 (days 1  and 8) Cisplatin 100mg/m2 (1 day per  cycle) Cycles given every 3 weekly,"8,300",NA,NA,"8,300"
403,MO,Medical Oncology,MO057,CT for Neuroblastoma,MO057A,Cabroplatin + Etoposide +  Cyclophosphamide +  Doxorubicin Carboplatin 600mg/m2 Etoposide 100mg/m2 (days 1- 5) Cyclophosphamide Doxorubicin,"7,900",NA,NA,"7,900"
404,MO,Medical Oncology,MO057,CT for Neuroblastoma,MO057B,Carboplatin + Cisplatin +  Cyclophosphamide +  Vincristine + Etoposide,"6,800",NA,NA,"6,800"
405,MO,Medical Oncology,MO057,CT for Neuroblastoma,MO057C,13-cis retinoic acid 160mg/m2  per day for 2 weeks Each cycle given 4 weekly,"2,000",NA,NA,"2,000"
406,MO,Medical Oncology,MO058,CT for Retinoblastoma,MO058A,Vincristine + Carboplatin +  Etoposide Carboplatin 600mg/m2 day 1 Etoposide 150mg/m2 days 1-3  Vincristine1.5mg/m2 day 1,"7,100",NA,NA,"7,100"
407,MO,Medical Oncology,MO059,CT for Rhabdomyosarcoma,MO059A,"Vincristine +  Cyclophosphamide +  Dactinomycin Vincristine 1.5mg/m2 (day 1, 8  and 15) Cyclophosphamie 1200 - 2200  mg/m2 (day 1) Dactinomycin 1.5mg / m2 (day  1) 3 weekly cycle","4,800",NA,NA,"4,800"
408,MO,Medical Oncology,MO059,CT for Rhabdomyosarcoma,MO059B,"Vincristine + Ifosfamide +  Etoposide Vincristine 1.5mg/m2 (days 1,  8 and 15) Ifosfamide 1.8gm/m2 (days 1- 5) Etoposide 100mg/m2 (days 1- 5) Each cycle every 3 weeks","16,200",NA,NA,"16,200"
409,MO,Medical Oncology,MO060,CT for Relapse  Rhabdomyosarcoma,MO060A,Vincristine + Topotecan +  Cyclophosphamide and Vincristine + Adriamycin +  Cyclophosphamide Vincristine 1.5mg/m2 (day 1) Topotecan 1.5mg/m2 (day 1- 5) Cyclophosphamide 250mg/m2  (days 1-5) 3 - weekly Vincristine 1.5mg/m2 Adriamyicn 60mg/m2 Cyclophosphamide 600mg/m2  (all Day 1) Every 3 weeks. Cycles given,"12,200",NA,NA,"12,200"
410,MO,Medical Oncology,MO061,CT for Wilms Tumor,MO061A,Vincristine + Actinomycin D Vincristine 1.5 mg/m2 weekly  for 12 weeks and then 3  weekly Actinomycin D 45 microgram /  kg 3 weekly for 24 weeks,"3,000",NA,NA,"3,000"
411,MO,Medical Oncology,MO061,CT for Wilms Tumor,MO061B,Vincristine + Actinomycin D +  Doxorubicin Vincristine 1.5 mg/m2 weekly  for 12 weeks and then 3  weekly Actinomycin D 45  microgram/kg 3 weekly Doxorubicin 60mg/m2 for 24  weeks,"4,200",NA,NA,"4,200"
412,MO,Medical Oncology,MO061,CT for Wilms Tumor,MO061C,Cyclophosphamide +  Doxorubicin + Etoposide +  Vincristine + Dactinomycin Vincristine 1.5 mg/m2 Dactinomycin 45  microgram/kg Adriamyicn 60mg/m2 Cyclophosphamide Etoposide Weekly chemotherapy -  varying hybrid regimen,"12,300",NA,NA,"12,300"
413,MO,Medical Oncology,MO062,CT for Pediatric Acute  Lymphoblastic Leukemia,MO062A,"Consolidation  (Phase II, CNS Therapy  Reinduction)","208,600",NA,NA,"208,600"
414,MO,Medical Oncology,MO062,CT for Pediatric Acute  Lymphoblastic Leukemia,MO062B,ICICLE BFM KLALL MCP:841,"72,000",NA,NA,"72,000"
415,MO,Medical Oncology,MO062,CT for Pediatric Acute  Lymphoblastic Leukemia,MO062C,6 - Mercaptopurine 75mg/m2  daily Methotrexate 20mg/m2 weekly Vincristine 1.5mg/m2 monthly Intrathecal methotrexate 12  mg 3 monthly,"2,500",NA,NA,"2,500"
416,MO,Medical Oncology,MO063,CT for Pediatric Lymphoblastic  Lymphoma,MO063A,"Consolidation  (Phase II, CNS Therapy  Reinduction)","208,600",NA,NA,"208,600"
417,MO,Medical Oncology,MO063,CT for Pediatric Lymphoblastic  Lymphoma,MO063B,ICICLE BFM KLALL MCP:841,"72,000",NA,NA,"72,000"
418,MO,Medical Oncology,MO063,CT for Pediatric Lymphoblastic  Lymphoma,MO063C,6 - Mercaptopurine 75mg/m2  daily Methotrexate 20mg/m2 weekly Vincristine 1.5mg/m2 monthly Intrathecal methotrexate 12  mg 3 monthly,"2,500",NA,NA,"2,500"
419,MO,Medical Oncology,MO064,CT for Pediatric Acute Myeloid  Leukemia,MO064A,"Cytrabine 3 gram/m2 twice a  day Days 1, 3 and 5","57,600",NA,NA,"57,600"
420,MO,Medical Oncology,MO064,CT for Pediatric Acute Myeloid  Leukemia,MO064B,"Cytrabine 200mg/m2/day days  1-10 and  Daunorubicin 50mg/m2 days  1, 3 and 5 Etposide 100mg/m2 days 1-5","94,400",NA,NA,"94,400"
421,MO,Medical Oncology,MO064,CT for Pediatric Acute Myeloid  Leukemia,MO064C,"Cytrabine 100-200mg/m2/day  days 1-7 and Daunorubicin  50mg/m2 days 1, 3 and 5","92,800",NA,NA,"92,800"
422,MO,Medical Oncology,MO065,CT for Pediatric Acute  Promyelocytic Leukemia,MO065A,Consolidation,"36,800",NA,NA,"36,800"
423,MO,Medical Oncology,MO065,CT for Pediatric Acute  Promyelocytic Leukemia,MO065B,Induction,"97,600",NA,NA,"97,600"
424,MO,Medical Oncology,MO065,CT for Pediatric Acute  Promyelocytic Leukemia,MO065C,Maintenance,"39,300",NA,NA,"39,300"
425,MO,Medical Oncology,MO066,CT for Pediatric Hodgkins  Lymphoma,MO066A,COPDAC,"7,800",NA,NA,"7,800"
426,MO,Medical Oncology,MO066,CT for Pediatric Hodgkins  Lymphoma,MO066B,OPEA,"13,000",NA,NA,"13,000"
427,MO,Medical Oncology,MO067,CT for Pediatric Hodgkins  Lymphoma Relapse,MO067A,ICE,"21,500",NA,NA,"21,500"
428,MO,Medical Oncology,MO067,CT for Pediatric Hodgkins  Lymphoma Relapse,MO067B,DECA,"17,800",NA,NA,"17,800"
429,MO,Medical Oncology,MO067,CT for Pediatric Hodgkins  Lymphoma Relapse,MO067C,IGVD,"34,000",NA,NA,"34,000"
430,MO,Medical Oncology,MO068,CT for Pediatric Non Hodgkins  Lymphoma,MO068A,LMB 89 - 96 - Consolidation,"33,500",NA,NA,"33,500"
431,MO,Medical Oncology,MO068,CT for Pediatric Non Hodgkins  Lymphoma,MO068B,LMB 89 - 96 - Induction -  COPADAM,"33,100",NA,NA,"33,100"
432,MO,Medical Oncology,MO068,CT for Pediatric Non Hodgkins  Lymphoma,MO068C,LMB 89 - 96 - Maintenance,"15,400",NA,NA,"15,400"
433,MO,Medical Oncology,MO068,CT for Pediatric Non Hodgkins  Lymphoma,MO068D,MCP - 842,"13,200",NA,NA,"13,200"
434,MO,Medical Oncology,MO069,PEDIATRIC-GCT/JEB,MO069A,Pediatric - Germ Cell Tumor /  JEB,"10,000",NA,NA,"10,000"
435,MO,Medical Oncology,MO070,CT for Pediatric  Hepatoblastoma,MO070A,Carboplatin + Cisplatin +  Doxorubicin,"4,900",NA,NA,"4,900"
436,MO,Medical Oncology,MO070,CT for Pediatric  Hepatoblastoma,MO070B,Cisplatin,"5,600",NA,NA,"5,600"
437,MO,Medical Oncology,MO071,CT for CA Lung,MO071A,Docetaxel Docetaxel 75 mg/m2 D1 every  21 days,"16,200",NA,NA,"16,200"
438,MO,Medical Oncology,MO071,CT for CA Lung,MO071B,Erlotinib Erlotinib 150 mg once daily,"13,000",NA,NA,"13,000"
439,MO,Medical Oncology,MO071,CT for CA Lung,MO071C,Gefitnib Gefitinib 250 mg once daily,"11,000",NA,NA,"11,000"
440,MO,Medical Oncology,MO071,CT for CA Lung,MO071D,Paclitaxel + Carboplatin Paclitaxel 175mg/m2 D1 Carboplatin AUC 5-6 D1 every  21 days,"15,100",NA,NA,"15,100"
441,MO,Medical Oncology,MO071,CT for CA Lung,MO071E,Pemetrexed + Carboplatin Pemetrexed 500mg/m2 D1 Carboplatin AUC 5-6 D1 every  21 days,"10,000",NA,NA,"10,000"
442,MO,Medical Oncology,MO071,CT for CA Lung,MO071F,Topotecan Topotecan 1.5 mg/m2 D1-D5  every 21 days,"24,600",NA,NA,"24,600"
443,MO,Medical Oncology,MO071,CT for CA Lung,MO071G,Docetaxel Docetaxel 20 mg/m2 D1 every  week,"14,600",NA,NA,"14,600"
444,MO,Medical Oncology,MO071,CT for CA Lung,MO071H,Etoposide + Carboplatin Etoposide 100mg/m2 D1 - D3 Carboplatin AUC 5-6 D1 every  21 days,"7,100",NA,NA,"7,100"
445,MO,Medical Oncology,MO071,CT for CA Lung,MO071I,Etoposide + Cisplatin Etoposide 100mg/m2 D1 - D3 Cisplatin 75-100 mg/m2 D1  every 21 days,"5,500",NA,NA,"5,500"
446,MO,Medical Oncology,MO071,CT for CA Lung,MO071J,Gemcitabine Gemcitabine 1000mg /m2 D1  D8 every 21 days,"8,900",NA,NA,"8,900"
447,MO,Medical Oncology,MO071,CT for CA Lung,MO071K,Gemcitabine + Carboplatin Gemcitabine 1000 mg/m2 D1  D8 Carboplatin AUC 5-6 D1 every  21 days,"14,300",NA,NA,"14,300"
448,MO,Medical Oncology,MO071,CT for CA Lung,MO071L,Gemcitabine + Cisplatin Gemcitabine 1000 mg/m2 D1  D8 Cisplatin 75 mg/m2 D1 D8  every 21 days,"11,100",NA,NA,"11,100"
449,MO,Medical Oncology,MO071,CT for CA Lung,MO071M,Paclitaxel Paclitaxel 80mg/m2 every  week,"5,800",NA,NA,"5,800"
450,MO,Medical Oncology,MO071,CT for CA Lung,MO071N,Paclitaxel Paclitaxel 175mg/m2 every 21  days,"12,000",NA,NA,"12,000"
451,MO,Medical Oncology,MO071,CT for CA Lung,MO071O,Paclitaxel + Carboplatin Paclitaxel 50mg/m2 D1 Carboplatin AUC 2 D1 every  week,"7,900",NA,NA,"7,900"
452,MO,Medical Oncology,MO071,CT for CA Lung,MO071P,Paclitaxel + Cisplatin Paclitaxel 175 mg/m2 D1 Cisplatin 75mg/m2 D1 every  21 days,"13,500",NA,NA,"13,500"
453,MO,Medical Oncology,MO071,CT for CA Lung,MO071Q,Pemetrexed + Cisplatin Pemetrexed 500mg/m2 D1 Cisplatin 75 mg/m2 D1 every  21 days,"9,200",NA,NA,"9,200"
454,MO,Medical Oncology,MO071,CT for CA Lung,MO071R,Pemetrexed Pemetrexed 500mg/m2 D1  every 21 days,"7,600",NA,NA,"7,600"
455,MO,Medical Oncology,MO071,CT for CA Lung,MO071S,Vinorelbine + Carboplatin Vinorelbine 25mg/m2 D1 D8 CarboplatinAUC 5-6 D1 every  21 days,"22,800",NA,NA,"22,800"
456,MO,Medical Oncology,MO071,CT for CA Lung,MO071T,Vinorelbine + Cisplatin Vinorelbine 25mg/m2 D1 D8 Cisplatin 75mg/m2 D1 every  21 days,"20,600",NA,NA,"20,600"
457,MO,Medical Oncology,MO072,CT for CA Cervix,MO072A,Carboplatin Carboplatin AUC  2 every week,"2,400",TBF,TBF,TBF
458,MP,Pediatric Medical  Management,MP001,Febrile seizures / other  seizures,MP001A,Febrile seizures,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
459,MP,Pediatric Medical  Management,MP001,Febrile seizures / other  seizures,MP001B,Flury of seizures,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
460,MP,"Pediatric Medical  Management, General  Medicine",MP001,Febrile seizures / other  seizures,MP001C,Neurocysticercosis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
461,MP,Pediatric Medical  Management,MP001,Febrile seizures / other  seizures,MP001D,Epilepsy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
462,MP,"Pediatric Medical  Management, General  Medicine",MP002,Epileptic encephalopathy,MP002A,Epileptic encephalopathy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
463,MP,"Pediatric Medical  Management, General  Medicine",MP003,Acute encephalitis,MP003A,Infectious -  uncomplicated,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
464,MP,"Pediatric Medical  Management, General  Medicine",MP003,Acute encephalitis,MP003B,Immune-mediated -  uncomplicated,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
465,MP,"Pediatric Medical  Management, General  Medicine",MP004,Acute encephalitis syndrome,MP004A,Acute encephalitis syndrome,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
466,MP,"Pediatric Medical  Management, General  Medicine",MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005A,Acute meningo encephalitis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
467,MP,Pediatric Medical  Management,MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005B,Aseptic meningitis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
468,MP,"Pediatric Medical  Management, General  Medicine",MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005C,Febrile encephalopathy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
469,MP,Pediatric Medical  Management,MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005D,Hypertensive encehalopathy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
470,MP,"Pediatric Medical  Management, General  Medicine",MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005E,Metabolic encephalopathy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
471,MP,"Pediatric Medical  Management, General  Medicine",MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005F,Hepatic encephalopathy,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
472,MP,Pediatric Medical  Management,MP005,Acute meningo encephalitis /  aseptic meningitis / febrile  encephalopathy / hypertensive  encehalopathy / metabolic  encephalopathy / hepatic  encephalopathy / brain abcess,MP005G,Brain abscess,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
473,MP,"Pediatric Medical  Management, General  Medicine",MP006,Meningitis,MP006A,Chronic meningitis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
474,MP,"Pediatric Medical  Management, General  Medicine",MP006,Meningitis,MP006B,Partially treated pyogenic  meningitis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
475,MP,"Pediatric Medical  Management, General  Medicine",MP006,Meningitis,MP006C,Neuro tuberculosis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
476,MP,"Pediatric Medical  Management, General  Medicine",MP006,Meningitis,MP006D,Complicated bacterial  meningitis,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
